"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        2961,      -12.60934897,      -11.06516785,      -12.22954598,      -15.09827573
          0,           0,        2962,      -12.47034132,      -11.06826894,      -12.13885352,      -15.12692124
          0,           0,        2963,      -12.56850287,      -11.06910347,      -12.21143911,       -15.1191268
          0,           0,        2964,      -12.61279181,      -11.07074911,      -12.23233513,       -15.1040463
          0,           0,        2965,      -12.47602412,        -11.073862,      -12.14311868,      -15.13273857
          0,           0,        2966,      -12.57449852,      -11.07470091,        -12.215654,      -15.13378557
          0,           0,        2967,      -12.66175421,      -11.07556269,      -12.27442799,      -15.12607161
          0,           0,        2968,      -12.67913374,      -11.07727305,      -12.27483223,      -15.11100039
          0,           0,        2969,      -12.48727786,      -11.08037013,      -12.15955065,        -15.139693
          0,           0,        2970,      -12.58841798,      -11.08118605,      -12.22941688,      -15.14070912
          0,           0,        2971,      -12.67555643,      -11.08202014,      -12.28865782,      -15.13294908
          0,           0,        2972,      -12.69434498,      -11.08369179,      -12.28740992,      -15.11784081
          0,           0,        2973,        -12.497304,      -11.08676673,      -12.17016584,      -15.14656482
          0,           0,        2974,      -12.60103242,      -11.08757218,      -12.23983354,      -15.14757093
          0,           0,        2975,      -12.68965864,      -11.08840019,      -12.29907587,      -15.13978646
          0,           0,        2976,      -12.70790857,      -11.09006648,      -12.29781652,      -15.12463129
          0,           0,        2977,      -12.50340615,      -11.09312502,      -12.17766359,      -15.15335115
          0,           0,        2978,      -12.60714578,      -11.09391644,      -12.24717193,      -15.15433717
          0,           0,        2979,      -12.69530348,       -11.0947336,      -12.30592949,      -15.14652387
          0,           0,        2980,      -12.71286159,      -11.09638611,      -12.30394335,      -15.13132299
          0,           0,        2981,      -12.50730664,      -11.09942758,       -12.1820708,      -15.16003335
          0,           0,        2982,       -12.6108941,      -11.10021817,      -12.25175698,      -15.16101072
          0,           0,        2983,      -12.69889625,      -11.10103479,       -12.3106919,      -15.15318282
          0,           0,        2984,      -12.71670767,      -11.10268817,      -12.30866707,       -15.1379577
          0,           0,        2985,      -12.51332017,      -11.10574363,      -12.18703936,      -15.16666797
          0,           0,        2986,      -12.61649705,      -11.10653847,      -12.25704975,      -15.16764558
          0,           0,        2987,      -12.70454642,      -11.10735988,      -12.31647724,      -15.15981385
          0,           0,        2988,       -12.7224257,      -11.10902371,      -12.31484619,      -15.14457987
          0,           0,        2989,      -12.52072251,      -11.11210004,      -12.19426464,      -15.17330741
          0,           0,        2990,      -12.62358983,      -11.11290333,      -12.26451126,      -15.17428769
          0,           0,        2991,      -12.71190642,      -11.11373168,      -12.32423219,      -15.16645353
          0,           0,        2992,      -12.73005594,      -11.11540649,      -12.32295956,      -15.15121183
          0,           0,        2993,      -12.52887725,       -11.1184966,        -12.203074,      -15.17996965
          0,           0,        2994,      -12.63151729,      -11.11930353,      -12.27330439,      -15.18095121
          0,           0,        2995,      -12.71980754,      -11.12013453,      -12.33288974,      -15.17311006
          0,           0,        2996,        -12.738092,      -11.12181313,      -12.33159131,      -15.15785347
          0,           0,        2997,      -12.53644008,      -11.12490236,      -12.21159125,      -15.18664291
          0,           0,        2998,      -12.63904136,      -11.12570869,      -12.28158423,      -15.18762417
          0,           0,        2999,      -12.72709709,      -11.12653873,      -12.34078423,      -15.17977235
          0,           0,        3000,      -12.74527362,      -11.12821446,      -12.33916307,       -15.1644961
          0,           0,        3001,      -12.54283689,      -11.13129423,      -12.21849713,      -15.19331106
          0,           0,        3002,       -12.6455791,      -11.13209846,      -12.28822565,      -15.19429151
          0,           0,        3003,      -12.73348141,      -11.13292629,      -12.34711127,      -15.18642899
          0,           0,        3004,      -12.75138279,      -11.13459697,      -12.34514296,      -15.17113413
          0,           0,        3005,      -12.54832536,      -11.13766923,      -12.22378442,      -15.19996903
          0,           0,        3006,        -12.651251,      -11.13847159,      -12.29339776,      -15.20094883
          0,           0,        3007,      -12.73920142,      -11.13929777,      -12.35221124,      -15.19307758
          0,           0,        3008,      -12.75687378,      -11.14096556,      -12.35011093,      -15.17776772
          0,           0,        3009,      -12.55371722,      -11.14403774,      -12.22853504,      -15.20662181
          0,           0,        3010,       -12.6567355,      -11.14483922,      -12.29821335,      -15.20760145
          0,           0,        3011,      -12.74483459,      -11.14566508,      -12.35716134,      -15.19972323
          0,           0,        3012,      -12.76251041,      -11.14733371,      -12.35519883,      -15.18440074
          0,           0,        3013,      -12.55985244,      -11.15041213,      -12.23399345,      -15.21327689
          0,           0,        3014,      -12.66280266,      -11.15121347,      -12.30381869,        -15.214257
          0,           0,        3015,      -12.75097479,      -11.15203994,      -12.36296183,      -15.20637246
          0,           0,        3016,      -12.76885039,      -11.15371181,      -12.36126015,      -15.19103758
          0,           0,        3017,      -12.56694126,      -11.15679788,      -12.24067716,      -15.21993856
          0,           0,        3018,      -12.66968596,      -11.15759927,      -12.31061713,      -15.22091956
          0,           0,        3019,      -12.75778195,      -11.15842642,      -12.36988721,      -15.21302842
          0,           0,        3020,        -12.775865,      -11.16010145,      -12.36836356,      -15.19768023
          0,           0,        3021,      -12.57445624,      -11.16319209,       -12.2481803,      -15.22660674
          0,           0,        3022,      -12.67696309,      -11.16399349,      -12.31815782,      -15.21861483
          0,           0,        3023,      -12.71991923,      -11.16560059,      -12.33717831,      -15.20322545
